Id,PostTypeId,ParentId,CreationDate,Score,OwnerUserId,OwnerDisplayName,Title,Tags,AnswerCount,CommentCount
"15255181","1","","2013-03-06 18:29:19","0","114388","","Questions about pandas: expanding multivalued column, inverting and grouping","<python><pandas>","2",""
"14747518","1","","2013-02-07 09:19:57","-1","2050115","","inputting and aligning protein sequence","<input><python-2.7><alignment><pandas><biopython>","1","2"
"14793621","1","","2013-02-10 01:21:30","0","2057972","","how to import .txt contents into a line of code in python 2.7","<numpy><python-2.7><matplotlib><pandas>","1","5"
"14808354","1","","2013-02-11 08:28:37","1","1569058","","How to add a Series to a Hierarchical Series","<python><pandas><series><hierarchical>","2","3"
"14810060","1","","2013-02-11 10:16:46","4","1462331","","Python: KeyError 'shift'","<python><pandas><shift><zipline>","1","7"
"14836425","1","","2013-02-12 15:55:11","3","1569058","","Python pandas, how to only plot a DataFrame that actually have the datapoint and leave the gap out","<python><plot><data.frame><pandas>","2",""
"14847551","1","","2013-02-13 06:13:39","2","2034536","","Pandas: DataFrame.sum() or DataFrame().as_matrix.sum()","<python><pandas>","2","0"
"14849855","1","","2013-02-13 09:04:54","2","639650","","Using Pandas Multiindex with quantities fails with 'Categorical levels must be unique'","<python><pandas>","1","2"
"14854573","1","","2013-02-13 13:21:55","1","559827","","How to configure pandas to use one numpy.nan, and not multiple, unique float('nan')s?","<python><numpy><pandas>","0","3"
"14856941","1","","2013-02-13 15:26:11","1","942591","","Insert 0-values for missing dates within MultiIndex","<pandas>","1","2"
"14861023","1","","2013-02-13 19:03:18","1","1569815","","Resampling Minute data","<pandas>","1","1"
"14899818","1","","2013-02-15 17:11:12","0","1843099","","format output data in pandas to_html","<python><pandas>","1",""
"14936646","1","","2013-02-18 12:43:58","0","1072888","","How to return a matplotlib.figure.Figure object from Pandas plot function?","<matplotlib><pandas>","1",""
"14941261","1","","2013-02-18 16:50:24","0","1645853","","index and column for the max value in pandas dataframe","<python><pandas>","1",""
"14941366","1","","2013-02-18 16:55:54","5","386279","","Pandas sort by group aggregate and column","<python><sorting><group-by><data.frame><pandas>","3",""
"14949455","1","","2013-02-19 03:41:55","2","283296","","Column operations in Pandas","<python><pandas>","1",""
"14961427","1","","2013-02-19 15:43:09","1","1911092","","Problems with Replace - pandas dataframe","<python><pandas>","3","1"
"14974459","1","","2013-02-20 07:28:18","5","1724652","","Pandas Column Construction with np.where()","<pandas>","2",""
"14984119","1","","2013-02-20 15:49:17","4","979203","","python pandas remove duplicate columns","<python><pandas>","1","3"
"15001237","1","","2013-02-21 11:33:56","2","245549","","How to apply ""first"" and ""last"" functions to columns while using group by in pandas?","<group-by><pandas>","2","1"
"15016187","1","","2013-02-22 03:09:10","1","2034536","","Pandas: Attaching Descriptive Dict() to Hierarchical Index (i.e. CountryCode and CountryName)","<python><pandas>","2",""
"15072626","1","","2013-02-25 17:20:46","1","386279","","Get group id back into pandas dataframe","<group-by><data.frame><pandas>","1",""
"15100391","1","","2013-02-26 22:13:05","0","892627","","Pandas file IO Read Error","<pandas>","1","2"
"15120763","1","","2013-02-27 19:33:19","0","1267833","","getting a time index in python for pandas dataframe","<python><data><pandas><financial>","1",""
"15145172","1","","2013-02-28 20:37:50","2","940091","","NLTK ConditionalFreqDist to Pandas dataframe","<python><pandas><nltk>","1",""
"15149265","1","","2013-03-01 02:08:22","1","359786","","pandas Timedelta error","<datetime><pandas><time-series><series><timedelta>","1",""
"15204991","1","","2013-03-04 15:25:57","4","1579844","","Find multiple values in a Numpy array","<python><numpy><pandas>","1",""
"15209636","1","","2013-03-04 19:35:31","0","2133151","","convert_to_r_dataframe module object has no attribute","<python><pandas><rpy2>","1","1"
"15285068","1","","2013-03-08 01:15:45","1","1479269","","From password-protected Excel file to pandas DataFrame","<python><excel><pandas>","0","1"
"15287496","1","","2013-03-08 05:43:31","0","680232","","reduce time precision of time series to milliseconds","<python><pandas>","2",""
"15297053","1","","2013-03-08 15:06:39","3","2148845","","How can I divide single values of a dataframe by monthly averages?","<pandas><time-series><average><resampling>","1",""
"15315247","1","","2013-03-09 19:58:35","2","248237","","Inputting quantiles to ggplot geom_boxplot using rpy2 in python","<python><r><ggplot2><pandas><rpy2>","1","1"
"14964183","1","","2013-02-19 17:54:32","0","386279","","Pandas groupby indexing before and after transform","<group-by><data.frame><transform><pandas>","1","1"
"14991195","1","","2013-02-20 22:31:29","1","1140126","","How to remove row rows with null values from kth column onward in python","<python><pandas>","1",""
"15006145","1","","2013-02-21 15:35:20","-1","245549","","Is it possible to have a data frame in which cells contain lists?","<types><data.frame><cell><pandas>","2","2"
"15006298","1","","2013-02-21 15:42:05","5","626537","","How to preview a part of a large pandas DataFrame?","<data.frame><pandas><ipython><ipython-notebook>","2","2"
"15008252","1","","2013-02-21 17:11:16","2","626537","","How to do a data frame join with pandas?","<join><data.frame><pandas><ipython-notebook>","1",""
"15010523","1","","2013-02-21 19:21:55","0","2096771","","Calculating means in replicates using groupby","<python><pandas>","2",""
"15016831","1","","2013-02-22 04:27:30","1","2098002","","In python pandas adding age bands to dataframe","<python><numpy><pandas>","1",""
"15016980","1","","2013-02-22 04:43:25","1","2034536","","Pandas: Using a pd.Series to sort a pd.DataFrame with index","<python><pandas>","1","1"
"15041868","1","","2013-02-23 14:58:11","3","1096517","","Render output of Pandas 'to_latex' method in a matplotlib plot","<python><table><matplotlib><latex><pandas>","1",""
"15054095","1","","2013-02-24 16:58:37","1","248237","","how to apply functions to grouped dataframes in Python pandas?","<python><numpy><pandas>","2",""
"15062205","1","","2013-02-25 07:42:34","2","230286","","Finding start and stops of consecutive values block in Python/Numpy/Pandas","<python><numpy><pandas>","2",""
"15115547","1","","2013-02-27 15:12:11","1","1912","","Find closest row of DataFrame to given time in Pandas","<python><datetime><pandas><time-series>","1",""
"15124439","1","","2013-02-27 23:16:34","3","283296","","Closest equivalent of a factor variable in Python Pandas","<python><r><pandas>","1","2"
"15126679","1","","2013-02-28 03:00:33","0","24718","","Plot key count per unique value count in pandas","<python><plot><pandas>","1",""
"15207279","1","","2013-03-04 17:22:33","2","1467553","","Return sorted indexes skipping nan values in pandas?","<python><pandas>","1",""
"15222754","1","","2013-03-05 11:34:38","3","1956483","","Group by pandas dataframe and select most common string factor","<python><pandas>","2",""
"15247628","1","","2013-03-06 12:40:38","0","1579844","","How to find duplicate names using pandas?","<python><group-by><pandas>","1",""
"15254984","1","","2013-03-06 18:19:32","2","1588032","","Pandas indexing and accessing columns by names","<python><indexing><data.frame><pandas>","1","4"
"15259144","1","","2013-03-06 22:12:10","8","359786","","qtconsole not rendering pandas dataframes as html notebook_repr_html option","<pandas><ipython><set-options><qtconsole>","1",""
"15272529","1","","2013-03-07 13:31:42","1","1483269","","Unexpected behaviour when loading a large file into pandas DataFrame","<python><pandas><large-files>","0","3"
"15285918","1","","2013-03-08 02:57:10","1","919872","","How to return max value of quantile cut range instead of quantile label","<python><pandas>","1",""
"15288158","1","","2013-03-08 06:36:36","1","2005075","","Data frame creation from an input file","<python><input><pandas>","1",""
"15364050","1","","2013-03-12 14:30:37","0","2161102","","Extending a pandas panel frame along the minor axis","<panel><pandas>","1",""
"15386415","1","","2013-03-13 13:15:52","2","1579844","","Pandas memoization","<python><package><pandas><memoization>","2",""
"15440812","1","","2013-03-15 19:39:42","1","1374969","","Dataframe manipulation","<python><pandas>","1",""
"15463729","1","","2013-03-17 17:19:33","3","2179806","","select multiple key cross section from a DataFrame","<pandas>","2",""
"15477894","1","","2013-03-18 13:20:51","0","2182421","","Add new column in pandas dataframe object with column math","<python><pandas><dataframes>","1",""
"15515019","1","","2013-03-20 03:58:19","3","2189221","","Statsmodel using ARMA","<python><pandas><statsmodels>","1",""
"15522310","1","","2013-03-20 11:30:16","1","2082838","","extract data from a MultiIndex'ed DataFrame","<python><data.frame><pandas>","2","1"
"15535796","1","","2013-03-20 22:13:56","0","1804537","","pandas dataframe plot columns","<python><matplotlib><pandas>","1","2"
"15557542","1","","2013-03-21 20:34:43","0","2133151","","Reindexing dataframes","<pandas><dataframes>","1",""
"14941097","1","","2013-02-18 16:41:15","0","687739","","Selecting pandas column by location","<python><pandas>","2","2"
"14952368","1","","2013-02-19 07:48:33","0","1708646","","Predict number of rows in merge/join","<memory><join><merge><pandas>","","3"
"14986510","1","","2013-02-20 17:46:47","0","248237","","picking out elements based on complement of indices in Python pandas","<python><numpy><pandas>","1",""
"14988480","1","","2013-02-20 19:38:34","0","1319312","","Pandas version of rbind","<python><r><data.frame><pandas>","2","1"
"15008970","1","","2013-02-21 17:50:12","1","386279","","Way to read first few lines for pandas dataframe","<csv><data.frame><pandas>","1",""
"15010801","1","","2013-02-21 19:40:25","4","1140126","","delete empty columns in a huge file","<python><linux><sed><awk><pandas>","1","15"
"15017072","1","","2013-02-22 04:50:55","8","653689","","pandas read_csv and filter columns with usecols","<python><pandas>","3","4"
"15026908","1","","2013-02-22 14:56:19","1","886669","","Convert time series into dataframe so that each row has consequtive time slices","<python><numpy><pandas>","2","2"
"15053791","1","","2013-02-24 16:25:23","0","417578","","numpy datetime64 from unix utc seconds","<python><datetime><numpy><pandas>","2","2"
"15053834","1","","2013-02-24 16:29:25","2","248237","","splitting and concatenating dataframes in Python pandas for plotting with rpy2","<python><numpy><pandas><rpy2>","1","1"
"15060989","1","","2013-02-25 06:00:53","0","2106128","","Having trouble reading Movielens 1M data set ratings.dat file with Pandas","<python><pandas>","2",""
"15069814","1","","2013-02-25 14:55:21","5","2107677","","Formatting latex (to_latex) output","<python><latex><pandas>","2","1"
"15078382","1","","2013-02-25 23:15:37","-2","1874087","","Padding Function (Python) string.zfill","<python><data><pandas><etl>","2","2"
"15100197","1","","2013-02-26 22:01:39","1","248237","","melting uniquely indexed pandas dataframes for use with ggplot/rpy2","<numpy><ggplot2><pandas><rpy2>","1",""
"15127048","1","","2013-02-28 03:43:14","1","680232","","Distribute data of one time series onto another","<python><pandas>","1",""
"15151251","1","","2013-03-01 05:36:43","-1","2106128","","How to extract date ranges for the last 3 occurrences of event 'y' given dataframe df?","<python><pandas>","2","3"
"15227926","1","","2013-03-05 15:39:42","0","2133151","","rpy2 object not found error","<python><r><data.frame><pandas><rpy2>","3",""
"15230093","1","","2013-03-05 17:17:24","2","1156707","","Is there a pythonic way to get the beginning and end indexes of clusters of identical values in an iterable?","<python><numpy><index><pandas><iterables>","2","8"
"15349795","1","","2013-03-11 22:19:34","1","1080617","","pandas DataFrame combine_first and update methods have strange behavior","<python><data.frame><pandas>","2","1"
"15377832","1","","2013-03-13 05:38:21","0","2034536","","pycountries: Convert Country Names (Possibly Incomplete!) to CountryCodes","<python><pandas>","1","2"
"15408156","1","","2013-03-14 11:36:45","2","1755432","","Resampling with custom periods","<python><pandas>","2","1"
"15411112","1","","2013-03-14 13:47:59","1","1072888","","How to get rid of the extra legend entry of Pandas plot()?","<python><matplotlib><pandas>","1",""
"15411158","1","","2013-03-14 13:50:03","1","1879940","","Pandas count(distinct ) equivalent","<count><group-by><distinct><pandas>","1","1"
"15463564","1","","2013-03-17 17:03:57","0","2179795","","PANDAS installation issues","<installation><pandas>","1","2"
